sample_id,condition,batch,patient_id,timepoint,gene,count
S07,treated,batch1,P009,T1,GENE_0476,35
S07,treated,batch1,P009,T1,GENE_0359,4
S07,treated,batch1,P009,T1,GENE_0068,26
S07,treated,batch1,P009,T1,GENE_0399,8
S07,treated,batch1,P009,T1,GENE_0216,6
S07,treated,batch1,P009,T1,GENE_0305,87
S07,treated,batch1,P009,T1,GENE_0048,12
S07,treated,batch1,P009,T1,GENE_0366,8
S07,treated,batch1,P009,T1,GENE_0112,23
S07,treated,batch1,P009,T1,GENE_0133,18
S07,treated,batch1,P009,T1,GENE_0005,15
S07,treated,batch1,P009,T1,GENE_0169,26
S07,treated,batch1,P009,T1,GENE_0495,128
S07,treated,batch1,P009,T1,GENE_0200,13
S07,treated,batch1,P009,T1,GENE_0445,14
S07,treated,batch1,P009,T1,GENE_0248,28
S07,treated,batch1,P009,T1,GENE_0264,34
S07,treated,batch1,P009,T1,GENE_0351,18
S07,treated,batch1,P009,T1,GENE_0137,13
S07,treated,batch1,P009,T1,GENE_0274,3
S07,treated,batch1,P009,T1,GENE_0120,38
S07,treated,batch1,P009,T1,GENE_0152,7
S07,treated,batch1,P009,T1,GENE_0250,17
S07,treated,batch1,P009,T1,GENE_0326,6
S07,treated,batch1,P009,T1,GENE_0386,14
S07,treated,batch1,P009,T1,GENE_0052,19
S07,treated,batch1,P009,T1,GENE_0398,8
S07,treated,batch1,P009,T1,GENE_0365,24
S07,treated,batch1,P009,T1,GENE_0281,64
S07,treated,batch1,P009,T1,GENE_0440,28
S07,treated,batch1,P009,T1,GENE_0202,5
S07,treated,batch1,P009,T1,GENE_0134,33
S07,treated,batch1,P009,T1,GENE_0027,47
S07,treated,batch1,P009,T1,GENE_0460,3
S07,treated,batch1,P009,T1,GENE_0247,13
S07,treated,batch1,P009,T1,GENE_0231,10
S07,treated,batch1,P009,T1,GENE_0061,10
S07,treated,batch1,P009,T1,GENE_0286,48
S07,treated,batch1,P009,T1,GENE_0162,28
S07,treated,batch1,P009,T1,GENE_0270,5
S07,treated,batch1,P009,T1,GENE_0157,11
S07,treated,batch1,P009,T1,GENE_0315,10
S07,treated,batch1,P009,T1,GENE_0062,3
S07,treated,batch1,P009,T1,GENE_0244,3
S07,treated,batch1,P009,T1,GENE_0123,52
S07,treated,batch1,P009,T1,GENE_0470,6
S07,treated,batch1,P009,T1,GENE_0462,5
S07,treated,batch1,P009,T1,GENE_0284,0
S07,treated,batch1,P009,T1,GENE_0025,7
S07,treated,batch1,P009,T1,GENE_0221,4
S07,treated,batch1,P009,T1,GENE_0189,67
S07,treated,batch1,P009,T1,GENE_0334,54
S07,treated,batch1,P009,T1,GENE_0000,6
S07,treated,batch1,P009,T1,GENE_0259,115
S07,treated,batch1,P009,T1,GENE_0117,53
S07,treated,batch1,P009,T1,GENE_0480,11
S07,treated,batch1,P009,T1,GENE_0010,1
S07,treated,batch1,P009,T1,GENE_0099,138
S07,treated,batch1,P009,T1,GENE_0449,3
S07,treated,batch1,P009,T1,GENE_0149,2
S07,treated,batch1,P009,T1,GENE_0165,46
S07,treated,batch1,P009,T1,GENE_0262,110
S07,treated,batch1,P009,T1,GENE_0407,52
S07,treated,batch1,P009,T1,GENE_0388,25
S07,treated,batch1,P009,T1,GENE_0443,21
S07,treated,batch1,P009,T1,GENE_0127,40
S07,treated,batch1,P009,T1,GENE_0055,16
S07,treated,batch1,P009,T1,GENE_0363,16
S07,treated,batch1,P009,T1,GENE_0455,10
S07,treated,batch1,P009,T1,GENE_0145,10
S07,treated,batch1,P009,T1,GENE_0346,2
S07,treated,batch1,P009,T1,GENE_0436,5
S07,treated,batch1,P009,T1,GENE_0168,2
S07,treated,batch1,P009,T1,GENE_0288,10
S07,treated,batch1,P009,T1,GENE_0252,9
S07,treated,batch1,P009,T1,GENE_0142,7
S07,treated,batch1,P009,T1,GENE_0089,8
S07,treated,batch1,P009,T1,GENE_0051,52
S07,treated,batch1,P009,T1,GENE_0413,34
S07,treated,batch1,P009,T1,GENE_0177,6
S07,treated,batch1,P009,T1,GENE_0240,8
S07,treated,batch1,P009,T1,GENE_0478,35
S07,treated,batch1,P009,T1,GENE_0186,3
S07,treated,batch1,P009,T1,GENE_0088,41
S07,treated,batch1,P009,T1,GENE_0439,52
S07,treated,batch1,P009,T1,GENE_0344,2
S07,treated,batch1,P009,T1,GENE_0007,9
S07,treated,batch1,P009,T1,GENE_0411,2
S07,treated,batch1,P009,T1,GENE_0105,5
S07,treated,batch1,P009,T1,GENE_0429,21
S07,treated,batch1,P009,T1,GENE_0256,2
S07,treated,batch1,P009,T1,GENE_0394,6
S07,treated,batch1,P009,T1,GENE_0140,18
S07,treated,batch1,P009,T1,GENE_0203,22
S07,treated,batch1,P009,T1,GENE_0098,10
S07,treated,batch1,P009,T1,GENE_0376,137
S07,treated,batch1,P009,T1,GENE_0064,24
S07,treated,batch1,P009,T1,GENE_0497,4
S07,treated,batch1,P009,T1,GENE_0481,10
S07,treated,batch1,P009,T1,GENE_0498,23
S07,treated,batch1,P009,T1,GENE_0215,15
S07,treated,batch1,P009,T1,GENE_0431,8
S07,treated,batch1,P009,T1,GENE_0017,3
S07,treated,batch1,P009,T1,GENE_0491,3
S07,treated,batch1,P009,T1,GENE_0235,8
S07,treated,batch1,P009,T1,GENE_0368,25
S07,treated,batch1,P009,T1,GENE_0173,4
S07,treated,batch1,P009,T1,GENE_0009,3
S07,treated,batch1,P009,T1,GENE_0311,5
S07,treated,batch1,P009,T1,GENE_0412,29
S07,treated,batch1,P009,T1,GENE_0257,19
S07,treated,batch1,P009,T1,GENE_0006,47
S07,treated,batch1,P009,T1,GENE_0357,7
S07,treated,batch1,P009,T1,GENE_0094,16
S07,treated,batch1,P009,T1,GENE_0199,9
S07,treated,batch1,P009,T1,GENE_0156,55
S07,treated,batch1,P009,T1,GENE_0396,3
S07,treated,batch1,P009,T1,GENE_0014,16
S07,treated,batch1,P009,T1,GENE_0392,45
S07,treated,batch1,P009,T1,GENE_0263,5
S07,treated,batch1,P009,T1,GENE_0325,6
S07,treated,batch1,P009,T1,GENE_0056,6
S07,treated,batch1,P009,T1,GENE_0139,32
S07,treated,batch1,P009,T1,GENE_0330,7
S07,treated,batch1,P009,T1,GENE_0131,15
S07,treated,batch1,P009,T1,GENE_0451,149
S07,treated,batch1,P009,T1,GENE_0332,11
S07,treated,batch1,P009,T1,GENE_0083,1
S07,treated,batch1,P009,T1,GENE_0494,15
S07,treated,batch1,P009,T1,GENE_0425,157
S07,treated,batch1,P009,T1,GENE_0041,7
S07,treated,batch1,P009,T1,GENE_0220,88
S07,treated,batch1,P009,T1,GENE_0211,58
S07,treated,batch1,P009,T1,GENE_0176,12
S07,treated,batch1,P009,T1,GENE_0418,9
S07,treated,batch1,P009,T1,GENE_0345,62
S07,treated,batch1,P009,T1,GENE_0193,9
S07,treated,batch1,P009,T1,GENE_0472,7
S07,treated,batch1,P009,T1,GENE_0393,15
S07,treated,batch1,P009,T1,GENE_0106,2
S07,treated,batch1,P009,T1,GENE_0121,5
S07,treated,batch1,P009,T1,GENE_0050,4
S07,treated,batch1,P009,T1,GENE_0024,16
S07,treated,batch1,P009,T1,GENE_0073,5
S07,treated,batch1,P009,T1,GENE_0266,12
S07,treated,batch1,P009,T1,GENE_0184,3
S07,treated,batch1,P009,T1,GENE_0124,28
S07,treated,batch1,P009,T1,GENE_0016,21
S07,treated,batch1,P009,T1,GENE_0214,0
S07,treated,batch1,P009,T1,GENE_0379,18
S07,treated,batch1,P009,T1,GENE_0082,22
S07,treated,batch1,P009,T1,GENE_0002,3
S07,treated,batch1,P009,T1,GENE_0369,37
S07,treated,batch1,P009,T1,GENE_0047,19
S07,treated,batch1,P009,T1,GENE_0338,6
S07,treated,batch1,P009,T1,GENE_0243,7
S07,treated,batch1,P009,T1,GENE_0180,20
S07,treated,batch1,P009,T1,GENE_0422,5
S07,treated,batch1,P009,T1,GENE_0223,13
S07,treated,batch1,P009,T1,GENE_0197,15
S07,treated,batch1,P009,T1,GENE_0342,8
S07,treated,batch1,P009,T1,GENE_0013,3
S07,treated,batch1,P009,T1,GENE_0434,14
S07,treated,batch1,P009,T1,GENE_0273,6
S07,treated,batch1,P009,T1,GENE_0227,4
S07,treated,batch1,P009,T1,GENE_0078,53
S07,treated,batch1,P009,T1,GENE_0362,35
S07,treated,batch1,P009,T1,GENE_0380,25
S07,treated,batch1,P009,T1,GENE_0271,3
S07,treated,batch1,P009,T1,GENE_0115,10
S07,treated,batch1,P009,T1,GENE_0441,32
S07,treated,batch1,P009,T1,GENE_0459,13
S07,treated,batch1,P009,T1,GENE_0077,182
S07,treated,batch1,P009,T1,GENE_0011,19
S07,treated,batch1,P009,T1,GENE_0063,4
S07,treated,batch1,P009,T1,GENE_0493,7
S07,treated,batch1,P009,T1,GENE_0226,17
S07,treated,batch1,P009,T1,GENE_0060,12
S07,treated,batch1,P009,T1,GENE_0181,24
S07,treated,batch1,P009,T1,GENE_0261,72
S07,treated,batch1,P009,T1,GENE_0040,8
S07,treated,batch1,P009,T1,GENE_0294,1
S07,treated,batch1,P009,T1,GENE_0092,4
S07,treated,batch1,P009,T1,GENE_0410,25
S07,treated,batch1,P009,T1,GENE_0485,7
S07,treated,batch1,P009,T1,GENE_0255,2
S07,treated,batch1,P009,T1,GENE_0192,16
S07,treated,batch1,P009,T1,GENE_0377,204
S07,treated,batch1,P009,T1,GENE_0042,12
S07,treated,batch1,P009,T1,GENE_0486,29
S07,treated,batch1,P009,T1,GENE_0290,12
S07,treated,batch1,P009,T1,GENE_0421,21
S07,treated,batch1,P009,T1,GENE_0295,50
S07,treated,batch1,P009,T1,GENE_0154,7
S07,treated,batch1,P009,T1,GENE_0072,10
S07,treated,batch1,P009,T1,GENE_0438,10
S07,treated,batch1,P009,T1,GENE_0287,10
S07,treated,batch1,P009,T1,GENE_0384,31
S07,treated,batch1,P009,T1,GENE_0414,16
S07,treated,batch1,P009,T1,GENE_0195,6
S07,treated,batch1,P009,T1,GENE_0103,23
S07,treated,batch1,P009,T1,GENE_0185,7
S07,treated,batch1,P009,T1,GENE_0171,9
S07,treated,batch1,P009,T1,GENE_0364,14
S07,treated,batch1,P009,T1,GENE_0458,39
S07,treated,batch1,P009,T1,GENE_0479,11
S07,treated,batch1,P009,T1,GENE_0352,7
S07,treated,batch1,P009,T1,GENE_0303,36
S07,treated,batch1,P009,T1,GENE_0034,56
S07,treated,batch1,P009,T1,GENE_0150,17
S07,treated,batch1,P009,T1,GENE_0015,13
S07,treated,batch1,P009,T1,GENE_0035,6
S07,treated,batch1,P009,T1,GENE_0339,9
S07,treated,batch1,P009,T1,GENE_0182,14
S07,treated,batch1,P009,T1,GENE_0175,4
S07,treated,batch1,P009,T1,GENE_0467,15
S07,treated,batch1,P009,T1,GENE_0314,13
S07,treated,batch1,P009,T1,GENE_0132,20
S07,treated,batch1,P009,T1,GENE_0107,13
S07,treated,batch1,P009,T1,GENE_0019,9
S07,treated,batch1,P009,T1,GENE_0403,17
S07,treated,batch1,P009,T1,GENE_0484,1
S07,treated,batch1,P009,T1,GENE_0483,6
S07,treated,batch1,P009,T1,GENE_0219,7
S07,treated,batch1,P009,T1,GENE_0471,5
S07,treated,batch1,P009,T1,GENE_0057,25
S07,treated,batch1,P009,T1,GENE_0170,46
S07,treated,batch1,P009,T1,GENE_0218,45
S07,treated,batch1,P009,T1,GENE_0430,10
S07,treated,batch1,P009,T1,GENE_0065,56
S07,treated,batch1,P009,T1,GENE_0337,10
S07,treated,batch1,P009,T1,GENE_0301,8
S07,treated,batch1,P009,T1,GENE_0336,10
S07,treated,batch1,P009,T1,GENE_0277,10
S07,treated,batch1,P009,T1,GENE_0191,9
S07,treated,batch1,P009,T1,GENE_0003,12
S07,treated,batch1,P009,T1,GENE_0474,23
S07,treated,batch1,P009,T1,GENE_0084,15
S07,treated,batch1,P009,T1,GENE_0085,15
S07,treated,batch1,P009,T1,GENE_0190,27
S07,treated,batch1,P009,T1,GENE_0194,30
S07,treated,batch1,P009,T1,GENE_0432,7
S07,treated,batch1,P009,T1,GENE_0167,0
S07,treated,batch1,P009,T1,GENE_0108,34
S07,treated,batch1,P009,T1,GENE_0080,8
S07,treated,batch1,P009,T1,GENE_0267,7
S07,treated,batch1,P009,T1,GENE_0102,6
S07,treated,batch1,P009,T1,GENE_0225,0
S07,treated,batch1,P009,T1,GENE_0444,17
S07,treated,batch1,P009,T1,GENE_0116,28
S07,treated,batch1,P009,T1,GENE_0296,10
S07,treated,batch1,P009,T1,GENE_0323,0
S07,treated,batch1,P009,T1,GENE_0143,3
S07,treated,batch1,P009,T1,GENE_0489,14
S07,treated,batch1,P009,T1,GENE_0307,2
S07,treated,batch1,P009,T1,GENE_0031,20
S07,treated,batch1,P009,T1,GENE_0285,9
S07,treated,batch1,P009,T1,GENE_0419,20
S07,treated,batch1,P009,T1,GENE_0487,11
S07,treated,batch1,P009,T1,GENE_0395,1
S07,treated,batch1,P009,T1,GENE_0053,40
S07,treated,batch1,P009,T1,GENE_0234,14
S07,treated,batch1,P009,T1,GENE_0097,13
S07,treated,batch1,P009,T1,GENE_0222,6
S07,treated,batch1,P009,T1,GENE_0464,7
S07,treated,batch1,P009,T1,GENE_0387,2
S07,treated,batch1,P009,T1,GENE_0374,4
S07,treated,batch1,P009,T1,GENE_0158,71
S07,treated,batch1,P009,T1,GENE_0118,4
S07,treated,batch1,P009,T1,GENE_0268,5
S07,treated,batch1,P009,T1,GENE_0275,63
S07,treated,batch1,P009,T1,GENE_0067,6
S07,treated,batch1,P009,T1,GENE_0358,4
S07,treated,batch1,P009,T1,GENE_0260,34
S07,treated,batch1,P009,T1,GENE_0026,5
S07,treated,batch1,P009,T1,GENE_0381,92
S07,treated,batch1,P009,T1,GENE_0095,10
S07,treated,batch1,P009,T1,GENE_0456,8
S07,treated,batch1,P009,T1,GENE_0463,87
S07,treated,batch1,P009,T1,GENE_0468,5
S07,treated,batch1,P009,T1,GENE_0448,26
S07,treated,batch1,P009,T1,GENE_0401,15
S07,treated,batch1,P009,T1,GENE_0242,38
S07,treated,batch1,P009,T1,GENE_0114,63
S07,treated,batch1,P009,T1,GENE_0331,15
S07,treated,batch1,P009,T1,GENE_0469,1
S07,treated,batch1,P009,T1,GENE_0324,20
S07,treated,batch1,P009,T1,GENE_0045,4
S07,treated,batch1,P009,T1,GENE_0074,65
S07,treated,batch1,P009,T1,GENE_0354,17
S07,treated,batch1,P009,T1,GENE_0397,10
S07,treated,batch1,P009,T1,GENE_0328,13
S07,treated,batch1,P009,T1,GENE_0136,4
S07,treated,batch1,P009,T1,GENE_0224,4
S07,treated,batch1,P009,T1,GENE_0391,18
S07,treated,batch1,P009,T1,GENE_0076,3
S07,treated,batch1,P009,T1,GENE_0361,13
S07,treated,batch1,P009,T1,GENE_0405,28
S07,treated,batch1,P009,T1,GENE_0329,51
S07,treated,batch1,P009,T1,GENE_0428,29
S07,treated,batch1,P009,T1,GENE_0280,28
S07,treated,batch1,P009,T1,GENE_0402,3
S07,treated,batch1,P009,T1,GENE_0246,4
S07,treated,batch1,P009,T1,GENE_0327,48
S07,treated,batch1,P009,T1,GENE_0087,5
S07,treated,batch1,P009,T1,GENE_0229,7
S07,treated,batch1,P009,T1,GENE_0258,31
S07,treated,batch1,P009,T1,GENE_0187,27
S07,treated,batch1,P009,T1,GENE_0141,21
S07,treated,batch1,P009,T1,GENE_0488,108
S07,treated,batch1,P009,T1,GENE_0450,6
S07,treated,batch1,P009,T1,GENE_0020,101
S07,treated,batch1,P009,T1,GENE_0426,5
S07,treated,batch1,P009,T1,GENE_0251,12
S07,treated,batch1,P009,T1,GENE_0238,64
S07,treated,batch1,P009,T1,GENE_0023,20
S07,treated,batch1,P009,T1,GENE_0371,39
S07,treated,batch1,P009,T1,GENE_0299,28
S07,treated,batch1,P009,T1,GENE_0300,9
S07,treated,batch1,P009,T1,GENE_0036,0
S07,treated,batch1,P009,T1,GENE_0499,4
S07,treated,batch1,P009,T1,GENE_0283,4
S07,treated,batch1,P009,T1,GENE_0382,92
S07,treated,batch1,P009,T1,GENE_0179,5
S07,treated,batch1,P009,T1,GENE_0113,7
S07,treated,batch1,P009,T1,GENE_0482,26
S07,treated,batch1,P009,T1,GENE_0446,14
S07,treated,batch1,P009,T1,GENE_0178,25
S07,treated,batch1,P009,T1,GENE_0375,22
S07,treated,batch1,P009,T1,GENE_0069,6
S07,treated,batch1,P009,T1,GENE_0404,6
S07,treated,batch1,P009,T1,GENE_0163,22
S07,treated,batch1,P009,T1,GENE_0442,7
S07,treated,batch1,P009,T1,GENE_0409,96
S07,treated,batch1,P009,T1,GENE_0046,31
S07,treated,batch1,P009,T1,GENE_0465,23
S07,treated,batch1,P009,T1,GENE_0161,27
S07,treated,batch1,P009,T1,GENE_0291,25
S07,treated,batch1,P009,T1,GENE_0424,22
S07,treated,batch1,P009,T1,GENE_0128,2
S07,treated,batch1,P009,T1,GENE_0408,6
S07,treated,batch1,P009,T1,GENE_0135,9
S07,treated,batch1,P009,T1,GENE_0236,6
S07,treated,batch1,P009,T1,GENE_0043,31
S07,treated,batch1,P009,T1,GENE_0174,40
S07,treated,batch1,P009,T1,GENE_0138,24
S07,treated,batch1,P009,T1,GENE_0166,46
S07,treated,batch1,P009,T1,GENE_0400,74
S07,treated,batch1,P009,T1,GENE_0415,19
S07,treated,batch1,P009,T1,GENE_0272,153
S07,treated,batch1,P009,T1,GENE_0204,35
S07,treated,batch1,P009,T1,GENE_0210,3
S07,treated,batch1,P009,T1,GENE_0353,22
S07,treated,batch1,P009,T1,GENE_0312,21
S07,treated,batch1,P009,T1,GENE_0198,40
S07,treated,batch1,P009,T1,GENE_0096,12
S07,treated,batch1,P009,T1,GENE_0093,9
S07,treated,batch1,P009,T1,GENE_0101,0
S07,treated,batch1,P009,T1,GENE_0269,7
S07,treated,batch1,P009,T1,GENE_0447,16
S07,treated,batch1,P009,T1,GENE_0059,7
S07,treated,batch1,P009,T1,GENE_0297,26
S07,treated,batch1,P009,T1,GENE_0153,104
S07,treated,batch1,P009,T1,GENE_0490,14
S07,treated,batch1,P009,T1,GENE_0433,5
S07,treated,batch1,P009,T1,GENE_0109,11
S07,treated,batch1,P009,T1,GENE_0110,50
S07,treated,batch1,P009,T1,GENE_0340,6
S07,treated,batch1,P009,T1,GENE_0039,8
S07,treated,batch1,P009,T1,GENE_0147,3
S07,treated,batch1,P009,T1,GENE_0466,7
S07,treated,batch1,P009,T1,GENE_0151,30
S07,treated,batch1,P009,T1,GENE_0292,8
S07,treated,batch1,P009,T1,GENE_0416,20
S07,treated,batch1,P009,T1,GENE_0435,6
S07,treated,batch1,P009,T1,GENE_0308,9
S07,treated,batch1,P009,T1,GENE_0159,22
S07,treated,batch1,P009,T1,GENE_0253,8
S07,treated,batch1,P009,T1,GENE_0341,47
S07,treated,batch1,P009,T1,GENE_0457,8
S07,treated,batch1,P009,T1,GENE_0333,23
S07,treated,batch1,P009,T1,GENE_0316,25
S07,treated,batch1,P009,T1,GENE_0028,5
S07,treated,batch1,P009,T1,GENE_0319,3
S07,treated,batch1,P009,T1,GENE_0278,2
S07,treated,batch1,P009,T1,GENE_0370,63
S07,treated,batch1,P009,T1,GENE_0217,10
S07,treated,batch1,P009,T1,GENE_0091,135
S07,treated,batch1,P009,T1,GENE_0086,4
S07,treated,batch1,P009,T1,GENE_0343,14
S08,treated,batch1,P038,T0,GENE_0356,2
S08,treated,batch1,P038,T0,GENE_0233,10
S08,treated,batch1,P038,T0,GENE_0232,71
S08,treated,batch1,P038,T0,GENE_0160,15
S08,treated,batch1,P038,T0,GENE_0049,1
S08,treated,batch1,P038,T0,GENE_0245,15
S08,treated,batch1,P038,T0,GENE_0130,47
S08,treated,batch1,P038,T0,GENE_0477,26
S08,treated,batch1,P038,T0,GENE_0054,14
S08,treated,batch1,P038,T0,GENE_0427,11
S08,treated,batch1,P038,T0,GENE_0349,28
S08,treated,batch1,P038,T0,GENE_0018,17
S08,treated,batch1,P038,T0,GENE_0207,33
S08,treated,batch1,P038,T0,GENE_0282,25
S08,treated,batch1,P038,T0,GENE_0298,28
S08,treated,batch1,P038,T0,GENE_0004,8
S08,treated,batch1,P038,T0,GENE_0241,64
S08,treated,batch1,P038,T0,GENE_0265,3
S08,treated,batch1,P038,T0,GENE_0249,75
S08,treated,batch1,P038,T0,GENE_0126,5
S08,treated,batch1,P038,T0,GENE_0385,55
S08,treated,batch1,P038,T0,GENE_0310,5
S08,treated,batch1,P038,T0,GENE_0276,6
S08,treated,batch1,P038,T0,GENE_0070,5
S08,treated,batch1,P038,T0,GENE_0306,21
S08,treated,batch1,P038,T0,GENE_0201,17
S08,treated,batch1,P038,T0,GENE_0075,16
S08,treated,batch1,P038,T0,GENE_0239,6
S08,treated,batch1,P038,T0,GENE_0172,19
S08,treated,batch1,P038,T0,GENE_0417,125
S08,treated,batch1,P038,T0,GENE_0318,69
S08,treated,batch1,P038,T0,GENE_0029,19
S08,treated,batch1,P038,T0,GENE_0475,14
S08,treated,batch1,P038,T0,GENE_0071,9
S08,treated,batch1,P038,T0,GENE_0347,27
S08,treated,batch1,P038,T0,GENE_0350,6
S08,treated,batch1,P038,T0,GENE_0033,13
S08,treated,batch1,P038,T0,GENE_0021,3
S08,treated,batch1,P038,T0,GENE_0437,19
S08,treated,batch1,P038,T0,GENE_0037,35
S08,treated,batch1,P038,T0,GENE_0452,10
S08,treated,batch1,P038,T0,GENE_0492,61
S08,treated,batch1,P038,T0,GENE_0423,4
S08,treated,batch1,P038,T0,GENE_0001,0
S08,treated,batch1,P038,T0,GENE_0309,11
S08,treated,batch1,P038,T0,GENE_0317,29
S08,treated,batch1,P038,T0,GENE_0044,51
S08,treated,batch1,P038,T0,GENE_0209,9
S08,treated,batch1,P038,T0,GENE_0228,55
S08,treated,batch1,P038,T0,GENE_0030,18
S08,treated,batch1,P038,T0,GENE_0058,12
S08,treated,batch1,P038,T0,GENE_0164,18
S08,treated,batch1,P038,T0,GENE_0022,36
S08,treated,batch1,P038,T0,GENE_0038,6
S08,treated,batch1,P038,T0,GENE_0372,53
S08,treated,batch1,P038,T0,GENE_0100,128
S08,treated,batch1,P038,T0,GENE_0119,2
S08,treated,batch1,P038,T0,GENE_0146,10
S08,treated,batch1,P038,T0,GENE_0148,17
S08,treated,batch1,P038,T0,GENE_0322,8
S08,treated,batch1,P038,T0,GENE_0389,5
S08,treated,batch1,P038,T0,GENE_0390,4
S08,treated,batch1,P038,T0,GENE_0420,16
S08,treated,batch1,P038,T0,GENE_0066,42
S08,treated,batch1,P038,T0,GENE_0279,21
S08,treated,batch1,P038,T0,GENE_0090,1
S08,treated,batch1,P038,T0,GENE_0129,32
S08,treated,batch1,P038,T0,GENE_0205,0
S08,treated,batch1,P038,T0,GENE_0125,45
S08,treated,batch1,P038,T0,GENE_0453,4
S08,treated,batch1,P038,T0,GENE_0473,6
S08,treated,batch1,P038,T0,GENE_0367,7
S08,treated,batch1,P038,T0,GENE_0304,3
S08,treated,batch1,P038,T0,GENE_0122,29
S08,treated,batch1,P038,T0,GENE_0032,6
S08,treated,batch1,P038,T0,GENE_0208,15
S08,treated,batch1,P038,T0,GENE_0012,20
S08,treated,batch1,P038,T0,GENE_0335,19
S08,treated,batch1,P038,T0,GENE_0321,14
S08,treated,batch1,P038,T0,GENE_0360,3
S08,treated,batch1,P038,T0,GENE_0111,24
S08,treated,batch1,P038,T0,GENE_0079,7
S08,treated,batch1,P038,T0,GENE_0373,1
S08,treated,batch1,P038,T0,GENE_0144,3
S08,treated,batch1,P038,T0,GENE_0155,42
S08,treated,batch1,P038,T0,GENE_0196,35
S08,treated,batch1,P038,T0,GENE_0302,7
S08,treated,batch1,P038,T0,GENE_0254,4
S08,treated,batch1,P038,T0,GENE_0461,15
S08,treated,batch1,P038,T0,GENE_0454,106
S08,treated,batch1,P038,T0,GENE_0237,11
S08,treated,batch1,P038,T0,GENE_0383,21
S08,treated,batch1,P038,T0,GENE_0206,28
S08,treated,batch1,P038,T0,GENE_0355,11
S08,treated,batch1,P038,T0,GENE_0320,11
S08,treated,batch1,P038,T0,GENE_0183,24
S08,treated,batch1,P038,T0,GENE_0188,16
S08,treated,batch1,P038,T0,GENE_0230,19
S08,treated,batch1,P038,T0,GENE_0378,30
S08,treated,batch1,P038,T0,GENE_0406,17
S08,treated,batch1,P038,T0,GENE_0213,15
S08,treated,batch1,P038,T0,GENE_0008,7
S08,treated,batch1,P038,T0,GENE_0293,14
S08,treated,batch1,P038,T0,GENE_0496,1
S08,treated,batch1,P038,T0,GENE_0348,16
S08,treated,batch1,P038,T0,GENE_0104,21
S08,treated,batch1,P038,T0,GENE_0313,42
S08,treated,batch1,P038,T0,GENE_0081,3
S08,treated,batch1,P038,T0,GENE_0289,87
S08,treated,batch1,P038,T0,GENE_0212,5
S08,treated,batch1,P038,T0,GENE_0476,38
S08,treated,batch1,P038,T0,GENE_0359,3
S08,treated,batch1,P038,T0,GENE_0068,31
S08,treated,batch1,P038,T0,GENE_0399,2
S08,treated,batch1,P038,T0,GENE_0216,12
S08,treated,batch1,P038,T0,GENE_0305,109
S08,treated,batch1,P038,T0,GENE_0048,14
S08,treated,batch1,P038,T0,GENE_0366,14
S08,treated,batch1,P038,T0,GENE_0112,28
S08,treated,batch1,P038,T0,GENE_0133,26
S08,treated,batch1,P038,T0,GENE_0005,10
S08,treated,batch1,P038,T0,GENE_0169,24
S08,treated,batch1,P038,T0,GENE_0495,141
S08,treated,batch1,P038,T0,GENE_0200,11
S08,treated,batch1,P038,T0,GENE_0445,21
S08,treated,batch1,P038,T0,GENE_0248,36
S08,treated,batch1,P038,T0,GENE_0264,63
S08,treated,batch1,P038,T0,GENE_0351,21
S08,treated,batch1,P038,T0,GENE_0137,21
S08,treated,batch1,P038,T0,GENE_0274,0
S08,treated,batch1,P038,T0,GENE_0120,92
S08,treated,batch1,P038,T0,GENE_0152,1
S08,treated,batch1,P038,T0,GENE_0250,20
S08,treated,batch1,P038,T0,GENE_0326,9
S08,treated,batch1,P038,T0,GENE_0386,29
S08,treated,batch1,P038,T0,GENE_0052,21
S08,treated,batch1,P038,T0,GENE_0398,19
S08,treated,batch1,P038,T0,GENE_0365,21
S08,treated,batch1,P038,T0,GENE_0281,58
S08,treated,batch1,P038,T0,GENE_0440,35
S08,treated,batch1,P038,T0,GENE_0202,5
S08,treated,batch1,P038,T0,GENE_0134,37
S08,treated,batch1,P038,T0,GENE_0027,43
S08,treated,batch1,P038,T0,GENE_0460,3
S08,treated,batch1,P038,T0,GENE_0247,11
S08,treated,batch1,P038,T0,GENE_0231,24
S08,treated,batch1,P038,T0,GENE_0061,6
S08,treated,batch1,P038,T0,GENE_0286,56
S08,treated,batch1,P038,T0,GENE_0162,15
S08,treated,batch1,P038,T0,GENE_0270,24
S08,treated,batch1,P038,T0,GENE_0157,5
S08,treated,batch1,P038,T0,GENE_0315,13
S08,treated,batch1,P038,T0,GENE_0062,2
S08,treated,batch1,P038,T0,GENE_0244,1
S08,treated,batch1,P038,T0,GENE_0123,45
S08,treated,batch1,P038,T0,GENE_0470,9
S08,treated,batch1,P038,T0,GENE_0462,4
S08,treated,batch1,P038,T0,GENE_0284,2
S08,treated,batch1,P038,T0,GENE_0025,5
S08,treated,batch1,P038,T0,GENE_0221,1
S08,treated,batch1,P038,T0,GENE_0189,55
S08,treated,batch1,P038,T0,GENE_0334,34
S08,treated,batch1,P038,T0,GENE_0000,7
S08,treated,batch1,P038,T0,GENE_0259,96
S08,treated,batch1,P038,T0,GENE_0117,21
S08,treated,batch1,P038,T0,GENE_0480,8
S08,treated,batch1,P038,T0,GENE_0010,2
S08,treated,batch1,P038,T0,GENE_0099,93
